AAPL,AMC,FCEL,GME,GOOGL,JNJ,MSFT,TSLA
29.190494537353516,247.9969024658203,180.0,6.889945030212402,27.89542579650879,79.18240356445312,38.17953109741211,13.812666893005371
28.751813888549805,253.52761840820312,188.63999938964844,6.878781318664551,28.062013626098633,78.95903015136719,37.997562408447266,13.555999755859375
28.892824172973633,259.8694763183594,191.52000427246094,7.195090293884277,28.679983139038086,79.50592041015625,38.02356719970703,13.155332565307617
28.953250885009766,257.0672607421875,184.32000732421875,7.196951866149902,28.868017196655273,78.82806396484375,37.503631591796875,13.303999900817871
28.76972007751465,258.4683837890625,184.32000732421875,7.448136329650879,28.845073699951172,78.2966079711914,37.31299591064453,13.496000289916992
28.292984008789062,258.6167297363281,190.0800018310547,7.442553997039795,28.999692916870117,78.96672058105469,37.356327056884766,13.375332832336426
28.335514068603516,251.86756896972656,203.0399932861328,7.472323417663574,28.57424545288086,77.11042022705078,36.70642852783203,12.925333023071289
28.456361770629883,258.6908874511719,187.1999969482422,7.596987247467041,28.634096145629883,77.5340347290039,37.131019592285156,12.725333213806152
27.867727279663086,250.68092346191406,184.32000732421875,7.563497066497803,27.923358917236328,76.6636734008789,36.420467376708984,12.687999725341797
27.359655380249023,255.87258911132812,188.63999938964844,7.34580135345459,27.715871810913086,75.73164367675781,36.377132415771484,12.916000366210938
27.85430145263672,254.53759765625,184.32000732421875,7.383012771606445,27.989194869995117,76.89473724365234,35.54526138305664,12.73799991607666
27.661815643310547,258.8392028808594,178.55999755859375,7.642132759094238,27.581701278686523,76.41717529296875,35.857215881347656,12.578666687011719
27.96620750427246,260.76751708984375,184.32000732421875,7.71536111831665,28.012638092041016,77.8421630859375,36.0131950378418,13.046667098999023
28.433992385864258,260.6191711425781,175.67999267578125,7.681563854217529,27.811634063720703,76.94092559814453,36.13450241088867,12.982000350952148
28.75404930114746,261.9541931152344,178.55999755859375,7.720996379852295,28.238079071044922,78.15023803710938,36.827735900878906,13.380666732788086
28.53694725036621,262.91839599609375,188.63999938964844,7.659034252166748,28.1138858795166,78.32743072509766,36.645755767822266,13.043333053588867
28.178834915161133,264.6241455078125,187.1999969482422,7.683440208435059,28.17772674560547,78.87428283691406,37.15701675415039,13.20533275604248
28.47203826904297,265.9591979980469,188.63999938964844,7.762304306030273,28.19867515563965,79.32105255126953,37.13969421386719,13.308667182922363
28.355653762817383,259.2099914550781,185.75999450683594,7.681563854217529,28.805673599243164,78.53539276123047,37.17435073852539,13.447999954223633
27.614809036254883,255.9467315673828,178.55999755859375,7.4750189781188965,28.27997589111328,77.28756713867188,35.92654037475586,12.953332901000977
27.80729866027832,256.8367614746094,178.55999755859375,7.283499240875244,28.112388610839844,77.13351440429688,35.709903717041016,12.694000244140625
27.585716247558594,259.2099914550781,178.55999755859375,7.202757358551025,27.80864143371582,77.28756713867188,35.501953125,12.333333015441895
28.284029006958008,263.4375,177.1199951171875,7.0769524574279785,27.98769760131836,78.21956634521484,35.49327087402344,12.704667091369629
27.849824905395508,263.2149658203125,180.0,7.127650737762451,27.666492462158203,77.4878158569336,35.23331069946289,12.584667205810547
27.809532165527344,257.8009033203125,180.0,7.09385347366333,27.40663719177246,76.37095642089844,35.28531265258789,12.505999565124512
28.049026489257812,260.9159240722656,182.8800048828125,7.172714710235596,26.998647689819336,76.74836730957031,34.91269302368164,12.733332633972168
28.503376007080078,262.399169921875,191.52000427246094,7.204635143280029,27.130319595336914,76.37867736816406,36.00453186035156,13.539999961853027
28.20345687866211,257.42999267578125,185.75999450683594,7.131406784057617,27.175708770751953,77.10269165039062,35.98719787597656,13.550000190734863
28.111690521240234,261.06427001953125,188.63999938964844,7.2684760093688965,27.374217987060547,77.14891052246094,35.89187240600586,13.844667434692383
28.326555252075195,254.01841735839844,187.1999969482422,7.508817672729492,27.333316802978516,78.05010986328125,35.94387435913086,14.005999565124512
28.447420120239258,252.90591430664062,184.32000732421875,7.585801601409912,27.359254837036133,78.61241149902344,36.15183639526367,14.0600004196167
28.39146614074707,248.0109405517578,184.32000732421875,7.589556694030762,27.364242553710938,77.44931030273438,36.186492919921875,13.985333442687988
28.268367767333984,249.8650665283203,185.75999450683594,7.585801601409912,26.92233657836914,77.42620849609375,36.091190338134766,13.830666542053223
28.375795364379883,251.4967041015625,184.32000732421875,7.677807807922363,26.985179901123047,77.4878158569336,36.61976623535156,13.85533332824707
28.239274978637695,247.41763305664062,181.44000244140625,7.687197685241699,27.10887336730957,76.86393737792969,36.53311538696289,13.779999732971191
27.921443939208984,243.26437377929688,184.32000732421875,7.446854114532471,26.571203231811523,76.70215606689453,36.065189361572266,13.78600025177002
28.55933380126953,249.8650665283203,191.52000427246094,7.570781707763672,27.15924835205078,77.18744659423828,37.18301010131836,13.684666633605957
28.40489387512207,247.49185180664062,188.63999938964844,7.5257182121276855,27.078947067260742,77.25676727294922,36.94905090332031,13.96066665649414
28.787628173828125,244.0060577392578,187.1999969482422,7.555760860443115,27.39117431640625,77.3569107055664,37.252342224121094,14.629332542419434
29.022634506225586,244.5251922607422,188.63999938964844,7.570781707763672,27.80415153503418,77.38001251220703,37.555625915527344,14.573332786560059
29.159170150756836,243.78355407714844,187.1999969482422,7.644009590148926,28.612152099609375,77.85757446289062,41.48103332519531,14.562000274658203
29.68961524963379,237.62774658203125,185.75999450683594,7.563270092010498,28.236082077026367,77.47245025634766,41.619659423828125,15.436667442321777
29.221837997436523,240.14935302734375,182.8800048828125,7.583925247192383,28.148799896240234,77.59564208984375,42.59885787963867,15.36533260345459
28.79210090637207,241.03933715820312,181.44000244140625,7.384891986846924,28.000165939331055,77.32605743408203,42.512203216552734,15.49666690826416
28.010974884033203,222.94288635253906,177.1199951171875,7.236556053161621,27.370725631713867,76.40946960449219,42.14826202392578,15.069999694824219
28.861488342285156,228.0603790283203,178.55999755859375,7.354848384857178,27.489931106567383,77.12581634521484,42.165592193603516,15.0686674118042
28.805530548095703,226.13198852539062,175.67999267578125,7.533228874206543,27.57372283935547,77.29525756835938,41.801639556884766,15.36733341217041
28.156457901000977,222.2753448486328,180.0,7.5144500732421875,27.08493423461914,76.64055633544922,41.24705505371094,15.529999732971191
27.97964096069336,219.0862274169922,178.55999755859375,7.347339153289795,26.687915802001953,76.38636016845703,40.10324478149414,15.362000465393066
28.152698516845703,221.237060546875,177.1199951171875,7.418690204620361,27.035057067871094,76.76380157470703,40.46718978881836,15.786666870117188
28.683116912841797,219.9762725830078,174.24000549316406,7.546371936798096,27.379703521728516,78.15799713134766,41.37704086303711,15.77400016784668
28.390932083129883,222.2753448486328,178.55999755859375,7.465630531311035,27.221593856811523,77.81904602050781,41.047752380371094,15.965999603271484
28.289804458618164,215.1554718017578,180.0,7.332317352294922,26.869964599609375,77.38771057128906,41.03043746948242,16.31599998474121
28.321260452270508,217.9738006591797,178.55999755859375,7.360482692718506,26.90787124633789,77.44931030273438,41.273067474365234,16.211999893188477
28.982044219970703,218.4929656982422,181.44000244140625,7.354848384857178,27.39217185974121,78.43526458740234,42.21758270263672,16.273332595825195
28.94158363342285,215.89712524414062,177.1199951171875,7.521963596343994,27.25700569152832,78.79727935791016,41.85363006591797,16.589332580566406
29.2607364654541,221.75625610351562,175.67999267578125,7.555760860443115,27.2659854888916,79.65995025634766,41.60234451293945,16.583332061767578
29.2337703704834,218.04795837402344,172.8000030517578,7.568903923034668,27.396162033081055,80.07589721679688,41.4976806640625,16.47599983215332
29.23151397705078,218.4929656982422,167.0399932861328,7.536983013153076,27.557262420654297,79.79859924316406,41.4976806640625,16.290000915527344
29.53044891357422,217.82542419433594,169.9199981689453,7.655276298522949,27.771732330322266,79.46498107910156,41.35813903808594,16.374666213989258
29.78890037536621,219.53123474121094,168.47999572753906,7.660910606384277,27.657516479492188,78.63479614257812,40.90461730957031,16.51533317565918
29.13262939453125,218.9379119873047,164.16000366210938,7.544493198394775,27.291921615600586,78.22357940673828,40.63423156738281,16.497333526611328
29.676528930664062,217.0095977783203,172.8000030517578,7.411179542541504,27.6440486907959,78.46410369873047,41.52383804321289,16.495332717895508
29.61809730529785,216.93544006347656,175.67999267578125,7.683440208435059,27.64055633544922,78.47962188720703,41.384300231933594,16.76333236694336
29.280967712402344,214.41380310058594,177.1199951171875,8.150982856750488,27.198652267456055,77.69598388671875,40.86971664428711,16.719999313354492
29.339401245117188,207.66470336914062,169.9199981689453,8.162247657775879,27.392671585083008,77.61840057373047,41.19243621826172,16.6299991607666
29.20905113220215,206.7005615234375,177.1199951171875,8.256132125854492,27.629085540771484,77.57185363769531,40.92205047607422,16.55666732788086
29.245004653930664,210.92794799804688,177.1199951171875,8.20919132232666,27.695920944213867,77.65718078613281,40.861000061035156,16.599332809448242
29.074190139770508,210.92794799804688,175.67999267578125,8.265521049499512,27.51636505126953,76.98997497558594,40.43363952636719,16.39466667175293
28.91461181640625,215.33477783203125,175.67999267578125,8.28805160522461,27.408632278442383,76.49337768554688,40.241764068603516,16.609333038330078
28.723575592041016,212.0483856201172,174.24000549316406,8.14985466003418,27.10688018798828,76.00457763671875,39.88417053222656,17.086000442504883
28.638166427612305,212.94467163085938,165.60000610351562,8.1214599609375,27.041040420532227,76.19854736328125,39.81441116333008,17.066667556762695
28.966310501098633,210.77865600585938,161.27999877929688,8.111992835998535,27.561752319335938,76.71839141845703,40.651676177978516,16.713333129882812
28.901132583618164,213.39280700683594,159.83999633789062,8.14039134979248,27.43406867980957,76.99769592285156,40.50341796875,16.76066780090332
28.58197593688965,212.64590454101562,158.39999389648438,8.132816314697266,27.30588722229004,76.30717468261719,40.0934944152832,16.71266746520996
28.525789260864258,215.63357543945312,155.52000427246094,8.049520492553711,27.082937240600586,75.6399154663086,39.666133880615234,16.691999435424805
28.678625106811523,212.64590454101562,151.1999969482422,8.047627449035645,27.176206588745117,76.3149185180664,39.971397399902344,16.874666213989258
28.61119842529297,209.21011352539062,152.63999938964844,8.146069526672363,27.262493133544922,76.60202026367188,40.0934944152832,17.360666275024414
28.741552352905273,220.9365997314453,154.0800018310547,8.17635726928711,27.740310668945312,77.8666763305664,40.74761962890625,17.459333419799805
28.45386505126953,224.820556640625,148.32000732421875,8.157427787780762,27.807144165039062,77.47872161865234,40.206878662109375,17.500667572021484
28.680875778198242,228.18165588378906,136.8000030517578,8.308876991271973,27.914878845214844,77.65718078613281,40.32025909423828,17.319332122802734
28.550508499145508,227.21066284179688,138.24000549316406,8.39785385131836,28.09992027282715,77.41668701171875,40.04117202758789,17.844667434692383
28.79324722290039,225.04461669921875,136.8000030517578,8.433823585510254,27.859514236450195,77.0675277709961,39.80568313598633,17.67799949645996
28.656150817871094,226.16500854492188,144.0,8.265336036682129,27.82859230041504,76.90460205078125,39.81441116333008,17.91933250427246
28.487579345703125,236.32298278808594,148.32000732421875,8.337272644042969,27.58469581604004,77.30804443359375,39.4742431640625,17.805999755859375
27.988628387451172,227.3600616455078,145.44000244140625,8.09684944152832,26.995655059814453,75.78734588623047,38.69803237915039,17.468000411987305
28.19090461730957,229.152587890625,141.1199951171875,8.132816314697266,26.935304641723633,75.61663055419922,38.50614547729492,17.884000778198242
28.45386505126953,226.9119110107422,133.9199981689453,8.352418899536133,27.097902297973633,76.4002914428711,38.767799377441406,17.94333267211914
28.41791343688965,229.89952087402344,131.0399932861328,8.246403694152832,27.29940414428711,76.37702178955078,38.72418975830078,18.667999267578125
28.319019317626953,228.6298065185547,129.60000610351562,8.390281677246094,27.213613510131836,76.19078063964844,38.71546936035156,18.648000717163086
28.24934959411621,230.42239379882812,132.47999572753906,8.714004516601562,27.433568954467773,76.7494125366211,38.63697814941406,17.858667373657227
27.548110961914062,227.5841064453125,131.0399932861328,8.659104347229004,27.018096923828125,75.857177734375,38.58464813232422,16.997333526611328
26.986223220825195,228.7791748046875,129.60000610351562,8.878705024719238,27.165233612060547,76.34596252441406,38.828861236572266,17.19466781616211
27.707691192626953,234.1569366455078,126.72000122070312,8.89006233215332,27.736818313598633,77.22270965576172,38.907352447509766,17.27666664123535
28.242599487304688,237.81683349609375,131.0399932861328,8.963894844055176,28.51589012145996,77.79684448242188,39.718448638916016,17.477333068847656
28.231367111206055,243.7921142578125,133.9199981689453,8.84652042388916,29.136850357055664,77.41668701171875,39.78824234008789,17.709999084472656
28.503320693969727,242.74644470214844,131.0399932861328,8.787835121154785,29.125879287719727,77.91323852539062,39.91034698486328,17.542667388916016
28.883153915405273,243.56808471679688,132.47999572753906,8.941178321838379,30.014680862426758,78.44859313964844,40.69529342651367,17.778667449951172
29.13262939453125,245.13662719726562,132.47999572753906,8.835162162780762,34.894596099853516,77.6494369506836,40.660404205322266,18.310667037963867
29.683271408081055,245.734130859375,129.60000610351562,8.865453720092773,34.55643081665039,77.87443542480469,40.92205047607422,18.817333221435547
29.3865966796875,238.19032287597656,128.16000366210938,8.886276245117188,34.68162536621094,77.8511734008789,41.23603057861328,17.784666061401367
28.14370346069336,241.4766845703125,128.16000366210938,8.935498237609863,34.66915512084961,77.72702026367188,39.718448638916016,17.857999801635742
28.130224227905273,240.58038330078125,125.27999877929688,8.886276245117188,33.65317153930664,77.74254608154297,40.21559524536133,17.81333351135254
27.981882095336914,231.91622924804688,120.95999908447266,8.611778259277344,32.65763473510742,76.9278564453125,40.067325592041016,17.694000244140625
27.593063354492188,229.6754150390625,118.08000183105469,8.57959270477295,32.83220291137695,76.25285339355469,39.55275344848633,16.867332458496094
27.73016357421875,223.55079650878906,122.4000015258789,8.572020530700684,32.90153121948242,76.8270034790039,39.54403305053711,17.654666900634766
27.64250946044922,227.2853546142578,128.16000366210938,8.683713912963867,32.98980712890625,77.37789916992188,40.372581481933594,17.58799934387207
27.503158569335938,236.69644165039062,120.95999908447266,8.738615036010742,33.14592361450195,77.46322631835938,40.887176513671875,17.785999298095703
27.262670516967773,240.87916564941406,120.95999908447266,8.679927825927734,32.793800354003906,77.75030517578125,40.73017883300781,17.74333381652832
26.619874954223633,240.28167724609375,116.63999938964844,8.50954818725586,33.15390396118164,77.6028823852539,40.826107025146484,17.332666397094727
25.765810012817383,235.9495391845703,115.19999694824219,8.626921653747559,32.982330322265625,77.43218994140625,41.46278762817383,17.75200080871582
25.93662452697754,228.2563934326172,109.44000244140625,8.78215503692627,33.58134841918945,77.9908218383789,41.4976806640625,18.0086669921875
25.99306297302246,220.11502075195312,105.12000274658203,8.585272789001465,33.42473220825195,76.86579895019531,40.660404205322266,16.408666610717773
26.08112144470215,221.0112762451172,99.36000061035156,8.551194190979004,33.137447357177734,76.69509887695312,40.76506805419922,16.167333602905273
27.02935791015625,221.83291625976562,128.16000366210938,8.672354698181152,33.075103759765625,77.42444610595703,41.27964401245117,16.076000213623047
25.622800827026367,211.2267608642578,119.5199966430664,8.655317306518555,34.42974853515625,76.81925964355469,40.47724914550781,15.824666976928711
26.017898559570312,211.82427978515625,120.95999908447266,8.636384963989258,34.488101959228516,76.58645629882812,40.76506805419922,15.878000259399414
25.99757957458496,217.12738037109375,116.63999938964844,8.727253913879395,34.24071502685547,76.40803527832031,40.756343841552734,16.167333602905273
26.180452346801758,220.04034423828125,116.63999938964844,8.98093318939209,34.38336181640625,76.66405487060547,40.991817474365234,16.209999084472656
26.451385498046875,229.7501678466797,115.19999694824219,8.88817024230957,34.619773864746094,77.48651123046875,41.27092742919922,16.999332427978516
26.302370071411133,228.48040771484375,119.5199966430664,8.895740509033203,34.3514404296875,77.09856414794922,41.499176025390625,17.381332397460938
25.965974807739258,231.5427703857422,118.08000183105469,8.793514251708984,34.61628723144531,77.05201721191406,40.91975784301758,17.016666412353516
25.43315315246582,222.57981872558594,112.31999969482422,8.562555313110352,33.890079498291016,76.6485366821289,40.08571243286133,16.14533233642578
23.87758445739746,218.62120056152344,106.55999755859375,8.486830711364746,32.1219596862793,74.70967102050781,37.811927795410156,15.38466739654541
23.281551361083984,209.13539123535156,100.80000305175781,8.132816314697266,30.82916259765625,72.56751251220703,36.59162139892578,14.591333389282227
23.421520233154297,212.57122802734375,106.55999755859375,8.308876991271973,30.54785919189453,70.93352508544922,35.52934265136719,14.66866683959961
24.764867782592773,214.88665771484375,105.12000274658203,8.587163925170898,32.905521392822266,74.35785675048828,37.49587631225586,14.989333152770996
25.494112014770508,215.558837890625,106.55999755859375,8.746186256408691,33.31550216674805,75.22566223144531,38.54060745239258,16.19933319091797
25.577646255493164,216.67921447753906,115.19999694824219,8.043842315673828,32.90303039550781,74.40475463867188,38.56693649291992,16.565332412719727
25.457990646362305,216.4551239013672,119.5199966430664,8.041950225830078,32.31099319458008,73.47440338134766,38.20698928833008,16.604000091552734
24.320098876953125,206.9693603515625,120.95999908447266,7.795844078063965,31.400249481201172,71.99679565429688,36.714542388916016,15.908666610717773
25.363162994384766,208.3885040283203,126.72000122070312,7.915108680725098,32.16585159301758,72.98187255859375,38.0665168762207,16.512666702270508
24.918386459350586,206.35723876953125,123.83999633789062,7.896178245544434,31.77382469177246,72.42679595947266,38.189430236816406,16.3713321685791
24.6700439453125,208.4637451171875,131.0399932861328,7.877082347869873,31.370323181152344,71.38700103759766,37.4080810546875,16.1286678314209
25.35639190673828,209.96835327148438,129.60000610351562,7.980203628540039,32.114479064941406,73.44314575195312,38.53180694580078,16.544666290283203
24.868728637695312,204.32603454589844,133.9199981689453,7.980203628540039,32.09103775024414,72.09841918945312,37.811927795410156,16.5939998626709
25.415088653564453,204.1003875732422,138.24000549316406,8.087139129638672,32.47359085083008,72.48932647705078,38.00506591796875,16.565332412719727
25.785354614257812,202.59571838378906,135.36000061035156,8.16925048828125,32.6840705871582,72.65351867675781,38.171871185302734,16.682666778564453
26.033702850341797,202.67098999023438,132.47999572753906,8.243724822998047,32.54291915893555,72.95840454101562,37.78559112548828,16.87933349609375
26.252702713012695,204.02511596679688,131.0399932861328,8.211262702941895,33.171363830566406,73.80278015136719,38.61083221435547,16.904666900634766
26.28205108642578,204.4765167236328,133.9199981689453,8.398402214050293,33.19380569458008,73.96695709228516,38.891761779785156,17.483333587646484
25.719881057739258,207.7114715576172,132.47999572753906,8.327746391296387,33.50054931640625,74.14677429199219,38.847862243652344,17.471332550048828
25.613767623901367,210.57015991210938,123.83999633789062,8.07186222076416,32.96437454223633,73.01314544677734,38.171871185302734,17.374666213989258
26.011127471923828,204.5517120361328,122.4000015258789,7.96683406829834,33.266624450683594,72.80987548828125,38.72495651245117,17.613332748413086
25.60247802734375,194.62135314941406,118.08000183105469,7.896178245544434,32.57932662963867,72.89585876464844,38.54060745239258,17.395999908447266
25.810192108154297,189.50563049316406,110.87999725341797,7.844619274139404,32.58382034301758,72.700439453125,38.51424026489258,17.40399932861328
25.963720321655273,192.7405548095703,105.12000274658203,7.867534637451172,32.664615631103516,72.30172729492188,38.549373626708984,17.541332244873047
25.898239135742188,191.76255798339844,100.80000305175781,7.829342365264893,31.928438186645508,71.14461517333984,38.57570266723633,17.12733268737793
25.3857364654541,184.01382446289062,106.55999755859375,7.695671081542969,31.13540267944336,71.43390655517578,38.00506591796875,16.562000274658203
24.622636795043945,182.5844268798828,96.4800033569336,7.720495700836182,31.053607940673828,72.73950958251953,38.13674545288086,16.44333267211914
24.902587890625,189.50563049316406,106.55999755859375,7.869444847106934,31.83966064453125,72.98187255859375,38.856651306152344,16.559999465942383
24.740036010742188,187.24871826171875,102.23999786376953,7.737680435180664,32.02070999145508,72.84114074707031,39.16390609741211,15.991999626159668
24.920652389526367,189.65611267089844,105.12000274658203,7.924821853637695,32.76835632324219,73.43531799316406,40.006717681884766,16.504667282104492
25.010961532592773,193.3424072265625,120.95999908447266,8.11196231842041,33.50104522705078,74.08422088623047,40.93730163574219,16.40999984741211
25.130619049072266,196.9534454345703,123.83999633789062,8.276188850402832,33.49905014038086,73.03659057617188,41.042659759521484,16.097333908081055
25.010961532592773,201.24160766601562,135.36000061035156,8.295283317565918,33.41725540161133,74.25623321533203,41.086544036865234,15.46399974822998
24.72197151184082,205.60494995117188,132.47999572753906,8.398402214050293,33.26762390136719,74.33438873291016,41.65719985961914,15.114666938781738
25.313499450683594,204.70220947265625,132.47999572753906,8.48051643371582,33.47909927368164,74.56112670898438,41.35871124267578,14.712667465209961
25.196094512939453,205.68017578125,126.72000122070312,8.390764236450195,33.73795700073242,75.04585266113281,41.26215362548828,14.371999740600586
25.238990783691406,204.40130615234375,122.4000015258789,8.310561180114746,34.074127197265625,74.6236572265625,41.16557312011719,14.616666793823242
24.882266998291016,202.97189331054688,123.83999633789062,8.220810890197754,33.936466217041016,73.90441131591797,40.981201171875,14.458666801452637
25.254791259765625,204.32603454589844,129.60000610351562,8.388855934143066,34.56541061401367,75.95275115966797,41.27092361450195,14.753999710083008
25.069658279418945,201.7682647705078,128.16000366210938,8.490063667297363,34.68012237548828,76.8049087524414,41.70987319946289,15.133999824523926
25.22545051574707,204.62693786621094,125.27999877929688,8.539712905883789,34.91105651855469,76.57038879394531,41.80644989013672,15.206666946411133
25.68601417541504,198.90945434570312,119.5199966430664,8.612275123596191,33.916015625,76.29674530029297,41.93814468383789,14.20199966430664
25.683761596679688,191.76255798339844,115.19999694824219,8.791780471801758,33.50703430175781,76.32801818847656,41.437721252441406,14.005999565124512
26.076601028442383,195.59930419921875,122.4000015258789,8.971281051635742,33.97287368774414,77.81344604492188,42.166385650634766,14.114666938781738
26.88486099243164,200.71493530273438,119.5199966430664,8.660015106201172,35.877662658691406,78.42323303222656,46.415531158447266,13.939332962036133
26.02692985534668,200.03793334960938,119.5199966430664,8.53016471862793,36.465702056884766,78.13400268554688,47.627052307128906,14.350666999816895
25.862117767333984,197.17916870117188,112.31999969482422,8.449960708618164,36.55049514770508,78.32943725585938,47.13541030883789,14.023332595825195
26.927757263183594,206.0563201904297,123.83999633789062,8.698208808898926,36.75498962402344,78.55620574951172,47.38999557495117,14.197333335876465
27.21223258972168,205.52975463867188,119.5199966430664,8.728761672973633,37.150508880615234,79.25200653076172,46.845703125,14.108667373657227
26.97968292236328,205.9058837890625,126.72000122070312,8.797507286071777,36.7784309387207,78.98619079589844,46.21360397338867,13.795332908630371
27.358980178833008,206.88388061523438,131.0399932861328,8.818513870239258,37.294654846191406,79.87745666503906,46.74034881591797,14.252667427062988
27.672805786132812,199.5113067626953,135.36000061035156,8.927361488342285,37.34851837158203,79.71322631835938,47.53925323486328,13.890000343322754
27.544116973876953,194.39561462402344,138.24000549316406,8.946455001831055,37.672218322753906,79.69762420654297,47.75873565673828,15.442000389099121
27.41714096069336,198.4580535888672,131.0399932861328,8.963642120361328,37.93955612182617,80.00252532958984,47.74116897583008,15.451333045959473
27.448884963989258,203.7241973876953,135.36000061035156,8.940728187561035,37.98594284057617,79.68196868896484,48.21524429321289,15.490667343139648
27.337787628173828,201.31683349609375,128.16000366210938,8.688658714294434,37.64528274536133,78.83763122558594,47.54803466796875,15.022000312805176
26.476179122924805,205.37928771972656,120.95999908447266,8.772683143615723,37.81935119628906,79.31450653076172,46.977386474609375,14.433333396911621
26.32653045654297,203.7241973876953,119.5199966430664,8.512977600097656,38.167991638183594,79.63508605957031,47.100303649902344,14.60533332824707
