Return,Volatility,Sharpe Ratio
-0.02588734489871388,0.416995620226935,0.15607586370627105
0.07078085506353346,0.41720317420961917,0.33396727824863903
0.03072289963895712,0.44959546178178894,-0.003641458762434387
0.05897804610758261,0.3969881852712008,0.12922913494918511
0.0029072219705972395,0.4577123567944477,0.010694852521474174
0.10598212535096599,0.4153959418703949,0.22616674108001486
-0.009167534174908187,0.5774000512319706,-0.01048043331350234
0.045381821749212,0.6031686174687488,0.047203351089138264
0.1177551410023203,0.4749177345848695,0.018280491619610657
0.10771388255926853,0.41378570973017903,0.23999591680370813
0.09231701686369378,0.38203758894305323,0.4427446980898227
0.08417377561410709,0.409864973079759,0.2264353397228513
0.14705639531430637,0.38145539220546093,0.3589644999941783
0.08566250920225013,0.4288171575738498,0.2583346015109044
0.1368442847620593,0.40531132965045236,0.06320000632067037
0.09942080731067299,0.36949236729143387,0.3402231271953474
0.03664866058849385,0.4014776101383227,0.1824081607512921
0.11640020867599586,0.30242887476197106,0.4652030305520497
0.012611701611893539,0.4938047806174664,0.09910597703683575
0.1096970560759298,0.3568736961050411,0.31228112304088895
0.17152557986349182,0.40935930609276516,0.16989784923324674
0.1015823169602807,0.5179320016341138,0.07560992754805816
0.13024240382672328,0.395910311985075,0.10333576139884958
0.03283924174327416,0.4357852672126031,0.25223985180015795
0.051162486330489684,0.4686512368053129,0.1638445093685245
0.16742198950654708,0.4797534841135546,0.0718001986053052
0.019841544234807818,0.4967149884112882,0.10055194166259555
0.1135415514643399,0.37549502563736675,0.11298900683608994
0.09368458087010292,0.40838935653524494,0.09138144061376541
0.04079120698533112,0.40895080446249443,0.1421872425227586
0.1057869046957812,0.33189383801174166,0.2671912280731371
0.027337279158266826,0.4744750481712902,0.24165571489554982
0.11381686379456646,0.3675291878627398,0.30506907562563884
0.14020102104133314,0.45817579208060194,0.19291000460862018
0.04292769498202219,0.45960720273205186,0.04746387528039385
0.1051063685090133,0.5025911817656807,0.1521080133155218
0.10773081817777024,0.6780137420508875,-0.02859213718101451
0.03758501738367555,0.43891327238900385,0.07725843569059514
0.18527287236459028,0.4410281332430696,0.20466417566311798
0.025037693042430417,0.3719944775313062,0.30016901471604834
0.13304976747224387,0.4433670182939949,0.1741045487254913
0.03386849152958521,0.5139264238163889,0.07040190219060746
0.006533207991363921,0.40037239144295184,0.253264141901998
-0.01963246023264333,0.2938957977723167,0.3334867847864798
0.10814808556658159,0.4816388214967357,0.04120560934412914
0.02962151920662709,0.35866427057014655,0.027004185690721716
0.0855447301808169,0.5001217616448176,0.05686393166873937
0.14907764283977248,0.4809817962712872,0.12245404309579165
0.05694047077269069,0.38541754833918035,0.16824147283066848
0.01312528627432471,0.48738553625603515,0.2055651764117639
0.11239336629319635,0.38346380669319996,0.32347874830018064
0.05317256178628613,0.40051053033158757,0.2486037607052769
0.049488996091591235,0.3704296048912756,0.45756493700774087
0.1472483671171474,0.41736493102003136,0.21825321340389356
0.03658387717526139,0.4911347059280406,0.15809658274754815
0.04856691486459974,0.38171069305934857,0.3378328550000583
0.06106025488437425,0.34050394043744475,0.2563801064835694
0.09012270680204613,0.45007995682691715,0.052405975880207234
0.04770824207202428,0.23544296890185562,0.6521321410147566
0.12687559728652348,0.4519667465681847,-0.020248304357085283
0.006869266516219146,0.6094527664552485,-0.11332164614353242
0.16044033590457193,0.42818338421516844,0.23772372638077965
0.04490133102781312,0.4033276408468918,0.24269562224197855
-0.02636166149934019,0.36805439200991735,0.3041153124624076
0.037994155194231966,0.43656351629729306,0.13607081979657903
0.04709763967654863,0.3409131462965609,0.29600349507955426
0.10626694260952174,0.42376193759078135,0.07931112067760344
0.0760181353669705,0.42860394449185785,0.2823777432108187
0.07106863489048414,0.47867757419809065,0.031752209007763404
0.08101342863242542,0.4667087314430315,0.11454310373796567
0.019570072223798494,0.3415945115679466,0.2237907355520675
0.13648482391369463,0.6226991790658942,-0.1373211445335679
0.12700855279980391,0.4385466381072023,0.11739454554404893
0.09905380652953556,0.5138383910877221,0.055883870138160256
0.08355083749489692,0.5830914291255977,-0.00041015088858824294
0.0864655803842003,0.3992225341027185,0.3814250449336476
0.02970693716225254,0.4945214829889811,0.013628432047794271
0.06613722558174363,0.39722690218339,0.2650070404534339
0.012741487169721798,0.4034570444566869,0.07789151072141644
-0.024127135576399703,0.4842069994966673,0.061931921018946706
-0.009010505502897878,0.42450260358345815,0.09258599877471915
0.1348009255042443,0.35506330847757284,0.3352294174695095
0.15051019906504345,0.46716388145841914,-0.022070430033815886
0.07154151507893798,0.4353826665798642,0.1405724925616037
0.03918469245268522,0.601983941432063,0.03977111170973375
0.0647155992977319,0.27570619116578515,0.5551662478517377
0.13983751046531712,0.4841871041927962,0.07886862968138664
-0.03491213312080095,0.29945939602343025,0.48324511924713853
0.057442800344120394,0.3364486975657372,0.44220402772260975
0.05952649731715409,0.39102124272532135,0.13487731369420972
0.11197581931128833,0.3008133290204607,0.607025570706481
0.057219871378084396,0.41166423258390933,0.13838820963267942
0.08528566463731926,0.32077868970169243,0.3617632930126068
0.006389889072810052,0.5619715727559593,0.10794855876423184
0.05608539517296969,0.40663356018922076,0.27472250204168985
0.03223987936610347,0.405461652142766,0.2567743880428194
0.023245025376840568,0.5021592511800177,0.06854392551823636
0.04918186219458747,0.5416477515690341,0.011712049159481054
0.03563380895100412,0.3707680848737294,0.16090536161005445
0.13341441179174565,0.2899941901768371,0.636307543331577
0.05118421856968782,0.47389814172211797,0.031596683597996694
0.1597248183696754,0.4261020912454544,0.31323734738173964
0.02339398306157959,0.3718791035376376,0.3102709754570946
0.09859360411717245,0.5203051682027224,0.01013868695094979
0.01097608632791374,0.41610188201767195,0.2729307530655593
0.04322660334536773,0.4222491133144708,0.3192955289952639
0.06907880414945392,0.36424392857359056,0.4047408160503101
0.11405968003984993,0.49363862709045214,0.05394392241025342
0.1113238181283054,0.4738538446525237,0.24497448471796163
0.02034909007928235,0.5135956635434802,0.10583484601788032
0.05601046000192139,0.3292108539448856,0.32382253547565026
-0.02186431941682307,0.4895951294563741,0.1705951750329439
0.09428127158261751,0.3791246651355301,0.3582082134669337
0.15249309603738648,0.36175821944673553,0.2932935052874102
0.07413531331395067,0.4776602159534764,0.21828543394377847
0.0397181444925662,0.4086427205600102,0.32799533929194774
0.04259756087789557,0.47087255325085337,0.08652880076470927
0.04503086539814964,0.4345203918440154,0.05829438798927767
0.06353233195755317,0.4062527202504934,0.10178762498871037
0.09694848483607514,0.5518642648187005,-0.03781245003057231
0.023240243551341654,0.4280508599471234,0.13880901093617207
0.010955369543157841,0.46088425862419163,0.20811137767576088
0.059346696372361195,0.30938439663949174,0.5614500490529367
0.054939505633167164,0.33516234355323016,0.3193574229498479
0.052697977351913464,0.4109254489056905,0.003225806106555411
0.09021675263405714,0.5070896283962377,0.0025684040362066837
0.023730078145183117,0.5272205569710867,0.042485179739645634
0.07408836401228065,0.36742032355952664,0.21673537145385002
0.06560072259131752,0.533061723931217,0.210854731252528
0.05522925702661957,0.4786710649765018,0.03795036185268013
0.12634736011138345,0.4135408578877159,0.18349210078409145
0.05969357962390901,0.45943239889794557,0.2744562325356001
0.06646649067408729,0.3429288220814644,0.400944855314607
0.13866130831341436,0.3509516028181509,0.45712003828851805
0.0702223543653549,0.43972286527035853,0.07802246074122535
0.08326357679802901,0.5762878612532646,-0.08600428933073667
0.14511617011846847,0.29021447569345904,0.46465000333927936
0.12325606272694904,0.36367422697452556,0.5630250541884539
0.14321757393963624,0.4030100341833861,0.14598316230507247
0.09178148336638878,0.42869557609351194,0.10120334107857908
0.153744800098603,0.5485615062599432,0.04099479419568593
0.14170131585784274,0.505391829823277,0.0377200018714476
0.046317148165362323,0.5220708973301661,0.11714630635335888
0.10402308682485331,0.4779093771270907,0.20553123417659439
0.06392762767979446,0.5771313939482311,-0.05155566843296113
-0.0986215923400636,0.3607096131739347,0.4258333037339343
0.09107475944989557,0.3128827776066625,0.5476573312273436
0.0034655727200872816,0.3391599614777798,0.30107975634699713
0.034942121089734934,0.4696494774149944,0.041341747276528
-0.04367927337183473,0.4583456370015424,0.032264996968784015
0.03754332514424446,0.503128147570498,-0.05069385621150979
0.06254240049120663,0.5149486621401794,0.06309460463515636
0.11990653577478544,0.37019895280019116,0.29050002924317075
0.05823965083738942,0.4430699007375727,0.18725795796130845
0.015261901805345493,0.4020580949332975,0.18669051093899847
0.15646234163307604,0.4172402052504495,0.1835240014434388
0.1777018326515146,0.41912215100463285,0.11435143830534529
-0.02434589790220868,0.5128497293547598,0.12474031576917567
0.040874415359198085,0.5053391001649804,0.1679710817540198
0.1494415656928919,0.3646594725825341,0.36037041593824376
0.023275206350209403,0.45975851588349165,0.2054092725716053
0.03048237755907686,0.559434813992623,0.06856254950942127
0.0416823000956973,0.32137323609673174,0.5073963449275567
0.03203300906274535,0.41967611994801257,0.26066568364038106
0.12034239954190018,0.4594411596223014,0.014271935890044276
0.07765548860292817,0.3274061243503989,0.3876625990530235
0.10702196486463557,0.5363702133985817,0.04673600392256385
0.18117200016077825,0.5677476722484955,0.14276192546097877
0.058759978361171104,0.5142221963807031,0.11578552181287839
0.15872800988552915,0.41825620010543463,0.15052634131467238
-0.014820988942502805,0.4128446796734383,0.2908939623148502
0.10126144101812426,0.43039518531848203,0.20937766992087936
0.08232260329917554,0.49121119500732846,0.08548742175187163
-0.023572050478517036,0.4726680711583728,0.12210559436945703
0.08495902592946143,0.45631923126934987,0.11529038361242988
0.05860501780702202,0.31367433155296515,0.4328146947158729
-0.0010452091996295456,0.416749189892447,0.2928633444044122
0.05781878500412116,0.4634945437082111,0.015697878657940117
0.08460744114157182,0.4463691980026199,0.07775270202801277
0.01088561653889868,0.46953126169500725,0.11428405183217179
0.19303110077708807,0.4480025380040569,0.19222991605505332
0.016878046026499085,0.26410750031422237,0.5552885762749931
0.15923396334117396,0.5543376716151133,0.1708776083603008
0.09063671791146856,0.5218981349282785,0.044866555435096336
0.05764244127178972,0.45342299152941073,0.18338085239864582
0.1267494611240329,0.41125308537797567,0.2393656667602657
0.10373255706006848,0.5822194814303596,0.021579955429175828
0.13745476942391271,0.36494356766045993,0.4578357962014639
0.07650129672496647,0.45295301092328266,0.14266674136437815
0.0022264052740567034,0.41572467804376667,0.18804703799602746
0.09090229151768975,0.41099865486595627,0.1678482381948356
0.05565570260603932,0.48602792454462124,0.05013198681912265
0.1083671171656746,0.42702728721258465,0.14354085529048832
0.05074237749937393,0.34133566671909477,0.4526629876576501
0.032288321047013575,0.3837951337724823,0.23783053960783979
0.04444969947256933,0.39626415984996033,0.3024491519751481
0.04918384690909563,0.30402123947134596,0.4132780229152661
0.13024725306649743,0.3674940028214467,0.3294928637186748
-0.0368949999290536,0.409479816545526,0.32162250215242644
0.02845860774959578,0.47482317102613714,0.0732505981396246
0.10058633346631146,0.6168739773130699,0.16068370161146753
0.013336778533448196,0.43498423773506983,0.08423074165741663
0.08328595554221024,0.4283430360793039,0.3369541712787071
0.09094337258083214,0.49316325214683987,-0.0023466667198448906
0.17651489740899448,0.5203720430884962,-0.010817509808889816
0.05420347136821381,0.5644059830240005,0.05506894277317615
0.11245974081084868,0.5856839991272755,0.03388954230781864
0.11861215225307098,0.44106465038566917,0.12467208458763467
0.1704841870087615,0.3248602038299924,0.32527170112051595
-0.01160201216927604,0.2786853155456952,0.579309660313047
0.011381632141100849,0.2836394370693313,0.5017219892234096
0.06697756171377628,0.34455818470886174,0.29400591378770574
0.12259025089451811,0.37750667779763253,0.21754554847210839
0.05375147018425431,0.40836898728467447,0.04440079693606953
0.15768271965592656,0.4453520965880207,0.10487846055044799
0.12457406214598302,0.47900475647778334,0.03561214812190652
0.058340362596473946,0.4185852565890861,0.16341084757022048
0.053976752933018714,0.5282728911793488,0.06593948485145319
0.16875041670870145,0.38231488600930846,0.2831642283215101
0.08402052143065325,0.46275457924675795,0.09127551958066872
0.14559655559361806,0.48216369676156073,0.07283327677972828
0.05953123901919809,0.43131527650062224,0.24568232458829636
0.025690013268241177,0.38535538984523515,0.24651615754242176
0.044927836906059795,0.4183468035076902,0.3660637162266456
0.06677573623428215,0.374073591489699,0.185561053667551
0.03624718759849332,0.33923429487420037,0.3671122702627261
0.05760242729740106,0.5195735640101667,-0.07015170845160357
0.06751423244776698,0.43397265868256213,0.18347856566760706
0.08570970563027108,0.4892201223559904,0.09489013880757975
0.10589901684282488,0.42942510976180737,0.2645440185140739
0.07731667093637579,0.3082648395707892,0.4181643100785362
0.023949962143769835,0.46127666809217616,0.0637087447186504
0.09828943645419297,0.44134058680249305,0.07460673021402363
0.08808350998631562,0.49825173192610833,0.14076722967200092
0.10841322881756447,0.5847361283897496,-0.02523785242957332
0.16206838226602976,0.583214777003935,0.020443721084065176
0.019180630666452488,0.2891110415807082,0.5124659655231821
-0.04236705936034668,0.605879981016344,-0.07428444173165195
0.050455598437102,0.56361779012213,0.1414100605124936
0.07917465664333428,0.3771632334168783,0.3467654744004606
0.1264794812877868,0.3896107039983176,0.30699537022490797
0.1536255035676473,0.5056241237927537,-0.057318900854783375
0.13300178626145331,0.6331252348092956,-0.09182525036464448
0.11918829539953521,0.44413314242165647,0.27868786433835185
0.03016430447377743,0.4087844645943474,0.10592692558977237
0.13549674033398817,0.4362370445126836,0.2892033532140414
0.0815908520575534,0.312282492519401,0.4267197743282273
0.08847316804419111,0.3665307011613665,0.2599751790552641
0.15309626146098737,0.42297208703504013,0.21496811410847047
0.028362377336795974,0.5990420558699124,-0.011461286215520651
0.14637509758885922,0.3254125106101108,0.3243429197362735
0.019429317661325364,0.46553349625975377,0.07291384090054273
0.14435289216351835,0.37609779956716044,0.40258421253692345
0.09867271401626196,0.5783529365758496,0.1181157591626584
0.003958288190257689,0.3701384465513153,0.4211470499457427
0.007352040080670794,0.3738076669828905,0.36224690108473695
0.1738222676965547,0.5409389214971071,0.055953077906162677
0.03533482132231075,0.45318020237458095,0.17355894273908423
0.07902652744948518,0.3749797968856452,0.2673739646323335
0.11269000253121175,0.35258076618809836,0.13366042124345576
0.07036921354360515,0.45845905511395296,0.17953760533107288
0.04464039028042944,0.4135174057062289,0.22366090709539593
0.05429998102321574,0.361957393945549,0.28465946936232717
0.13174687212239145,0.3400271392895593,0.2527574881485146
0.10917486275484745,0.4512787623832073,0.1308974579717854
0.07542639156829045,0.5721284493190203,0.06333267963974804
0.049965963805608214,0.4210206112742592,0.11760491252493828
0.11077765260676362,0.47482446923075944,0.018010514152963848
0.07688105777589443,0.5136304585451291,0.11570413538008935
0.1209369120752499,0.42726218944102534,0.3541251099042577
0.1101038402821299,0.31480240846766555,0.287421832865466
0.05289506070912723,0.4261074119493871,0.13986968192879748
0.04993097615100642,0.5619073259219196,0.08307097181780854
0.14628421285123935,0.4484634298848443,0.18104232685266136
0.0733017970256709,0.3985258518943577,0.19174659232745656
0.08782853576472563,0.4413907535786945,0.024259423472282
0.08068405801463074,0.4118758111310232,0.24662812136305443
0.13329022223820597,0.42928525633200454,0.25454425174290396
-0.021932008704609835,0.5047655705006299,0.13296327258215548
0.16588414761864087,0.3628434680200285,0.36309390756599935
0.07800811260397075,0.45492324589573013,0.11965401442604161
0.042334882091630686,0.5158469781976289,0.05084715362525049
0.01810573481643466,0.5958899453705285,-0.028373292038900995
0.07331848503684596,0.3909567677442954,0.2803926165229167
0.07090824395511812,0.4113016777922737,0.10484461754749154
0.008175422500296466,0.4067625247519028,0.004163514498446106
0.19041922232407246,0.3920937998349618,0.09961133854086689
0.11041059052620376,0.39055350349538426,0.15861497734217112
0.13527020051281258,0.40962864101429103,0.16398926865627306
0.14718723202004103,0.4790874234352754,0.05611497534296784
0.05260800575499467,0.4245664199527737,0.08182855077065825
0.10981048327180354,0.3939951313764663,0.3134906226452653
0.023019286477843126,0.4246029467030974,0.20014449861607994
0.06352376119049659,0.35808569105074006,0.21771055612778153
0.08266423401238734,0.36895973308727464,0.18029699045043723
0.02966186683336465,0.3164219218633139,0.43520596149506846
0.1221619226750793,0.42183158369004564,0.15034336002341725
0.07677505364448868,0.47183177052988634,0.12223594479696483
0.09964815025311649,0.4540779222830103,0.29650591702061546
0.0494640761948146,0.385464862671913,0.1861114968117645
0.016696579875417734,0.33345932143171053,0.3512209000965427
0.05492779281134354,0.3884737070623872,0.26585504632395185
0.0858125623712662,0.4013136329371894,0.13550978649925888
0.12159500107287499,0.29945213952583666,0.3357163974680463
0.08334090222588858,0.3626322643058878,0.30057695172256077
0.15145513776098773,0.3598062008872986,0.21782402682541402
0.03338057560868127,0.4776526547490643,-0.03909760583240125
0.032315765671077315,0.48940983037871627,0.19316798635796137
0.23678138155101022,0.30462522542214987,0.4586561520054523
0.011483602024768703,0.45579328098643557,0.24156548657785157
0.09149092667715311,0.36641385100609786,0.30553494711045787
0.034267586711390935,0.44712948911373107,0.3201116160327819
0.13000661643179923,0.4381059042307894,0.19955866067976497
0.018688095622618365,0.46920924138344833,-0.021568468193687497
0.09401557458080174,0.5216429538152036,0.02469456023568617
0.03757117013322147,0.41124096442373187,0.13984798652033656
0.10038462542934988,0.44524265059220275,0.15891403665916343
0.01062718773883689,0.40752722325391655,0.20950262871028646
0.1387903615205479,0.3611988347181175,0.17393676958313514
0.13588022882453474,0.4384767743326307,0.14978174826288912
0.0437344891305404,0.40434978002552635,0.20250931213694479
0.1312075101475507,0.496089191093083,0.0393190936216644
0.06979616200164052,0.30605460021823633,0.34991375301850464
0.0015958061879278486,0.3973964352230288,0.0854167255011349
0.15824344003495794,0.40179105651351266,0.2203721415409038
0.1628036577406934,0.47578794583943385,0.07228092770595199
0.057218399274542635,0.4223018542330206,0.09714333611677776
0.11434753407742074,0.5710378424481866,-0.013820189951024915
0.1058226337478907,0.3890020382657573,0.3487206821870513
0.18533032914016728,0.45513621586106523,0.1682930452850462
-0.00248188145460582,0.5133697272955047,0.10616681667169076
0.030468374958634463,0.4325961663173419,0.10168659050356502
0.06745875397916899,0.49471229115668375,0.11828453864495252
0.1292069325389538,0.579417636782136,0.132468189981498
0.04817910091206008,0.4179605088289618,0.15075079130714772
0.05844359360726466,0.3775294135466645,0.2024989312700013
0.13635473704666007,0.3971512792381012,0.10992930165254565
0.025174923004201506,0.4484800025340414,0.1435180485328211
-0.010023710365013962,0.4563296147993675,0.00909478574679921
0.014072526589695298,0.44050336382283284,0.12394733073215909
0.09706022685759494,0.4382583855627709,0.12799697199074922
0.04735660114813445,0.4110398477294894,0.07584380419026004
0.07961365284542589,0.3855522181949484,0.23117996527364224
0.10607095363752797,0.4051883204217495,0.10103063886282941
0.08690630722535865,0.5535545921754226,0.07149296899351122
0.04136446148119901,0.35565595153428586,0.36214314156024796
6.824073822297994e-05,0.4884005010104448,0.32513413286170945
0.0981037018635204,0.3802994023605317,0.2560979879993502
0.060461176614888396,0.329930199385393,0.4276886709846796
0.051334057024092994,0.5202817381977566,0.14606481020027787
0.1387886081450626,0.4738569773176586,0.14400985223901736
0.05111217419277629,0.3746779644452664,0.2908203890979328
0.11646298997199461,0.42139523769335924,0.30888001608121557
0.023742502028121996,0.4619792139957572,0.04908209818111784
0.04566714033815232,0.42411751419069565,0.08188431174891964
0.07121445639304505,0.40361459835973074,0.22551656448360863
0.14287333601780405,0.37623628237420825,0.2265238642361806
-0.09940442024648892,0.5032836769648514,0.0010926330885891499
0.07345145437166956,0.5063464999145164,0.10666866498716258
-0.0037211738973171385,0.3538312282148704,0.2342325231363196
0.12749548853746756,0.3631328977149103,0.2948822428055548
0.14735118353952467,0.2854800207320887,0.39492027041340066
0.06129036412988352,0.4344109180626074,0.17836601526618606
-0.06174573042902305,0.49409283579603075,0.04159939070127082
0.03819709510854891,0.41913609575405364,0.08291351395009738
0.13894021785885743,0.40705682051915976,0.25293801540823746
0.04723372853433415,0.447483543862576,0.10191313270075593
0.028878346253941232,0.4140984384453165,0.09874997605560294
0.047511989421892206,0.4289552575244622,0.20652917949922614
0.07343578954274213,0.4862846117688402,0.09304973516210241
0.0629087626396528,0.3732158561686834,0.3195473577485889
0.019802533217199294,0.4133716280412186,0.23589874971142674
0.07247630454573978,0.30318033746606504,0.4611597331783232
0.04810138028793797,0.5282312479406234,0.0448847527135483
0.07695159594439528,0.4069929156181121,0.22020123309991269
0.08486812219899897,0.3922633937401117,0.21739101777023714
0.07657013182889738,0.403344063687559,0.339744166748789
0.09263686131404422,0.4955059011599974,0.010291443524566334
0.007152943840673429,0.37750739488037444,0.2311855720056834
0.11094437482933756,0.42011211368195767,0.14712071275210953
-0.01848542917499196,0.4252108368451088,0.39873135665738985
0.10546375166385158,0.3158697704726202,0.5379955103658848
0.16070632739466617,0.5960544032158739,-0.017409441416001974
0.05555061430197812,0.5385656440544082,0.04993401587572962
0.07300769457368746,0.5677992391040921,0.12265393000602852
0.07806149578595556,0.43939322811032633,0.287798400152563
0.09160726639509031,0.46867476258183705,0.15204876443398466
0.09190087122380947,0.42775263141715186,0.38767677491134156
0.14426521994048278,0.4110177337486011,0.21353762977150276
0.10996172551791816,0.449723373624545,-0.005319096923670933
0.12180657717999058,0.4757964452091961,0.06779021338590499
0.055660650642220394,0.6410839048170496,-0.17341918233087444
0.08191817863012835,0.3444657765976632,0.2932405205047443
0.04522692338737231,0.5022548341420003,0.030139553383146847
0.12041795679772048,0.5086164000119527,0.15971947078952203
-0.03032815039495276,0.6112015834751686,0.15827677414433752
-0.00912865393659173,0.44174795795734995,0.07772214296176648
-0.032805491399254295,0.4203058636431992,0.2449226148425997
0.04730620680848231,0.35573152179644585,0.3339943875714015
0.07880188823559714,0.29466290349319557,0.4949636807819292
0.05503620520400643,0.3645829224006185,0.5111621996115238
0.13749703444904304,0.37613746351640154,0.25110286581392427
0.03541022600892715,0.3285113715596632,0.4543507970479604
0.02355465831469724,0.3762766843315196,0.11538768901019743
0.10785672809237706,0.42904265242368483,0.14642262353268498
0.044364603517150825,0.4340432800117618,0.20316010617530014
0.06463329705011267,0.47975909889678,0.1924082543394868
